subject,channel_index,source_mean_uV,target_mean_uV,source_std_uV,target_std_uV,target_z_mean,target_z_std,abs_standardized_mean_shift,abs_log_std_ratio
1,1,0.008087351011614823,0.0012445099552727168,7.941772160319212,6.4909066795100365,-0.0008616264629867026,0.8173121248606986,0.0008616264629867026,0.20173421930679017
1,2,0.006097034994687878,0.00027055861094876907,7.4097766918901655,6.148923931984717,-0.0007863228037784266,0.8298393038908415,0.0007863228037784266,0.18652320670635497
1,3,0.008375632913681697,0.001378597783676518,7.894588818196196,6.63734954238674,-0.0008863077344671517,0.8407467057800843,0.0008863077344671517,0.17346484656142439
1,4,0.009035891391173407,0.0009396052045343396,8.273856793675677,6.8882568971230596,-0.0009785383514043487,0.8325327678366715,0.0009785383514043487,0.18328269713738216
1,5,0.00883560978890106,0.0005320562393154396,8.082172211646084,6.637383466937688,-0.0010273913166092322,0.8212375699410966,0.0010273913166092322,0.19694284483381555
1,6,0.007225097419196896,-0.0009519726426838564,7.914009620213214,6.334154822062093,-0.0010332398435548592,0.8003723935189558,0.0010332398435548592,0.2226781677232592
1,7,0.002642242742046302,-0.001903453908287697,6.285273380491795,5.066643661977693,-0.000723229742789377,0.8061134902585972,0.000723229742789377,0.21553073961539873
1,8,0.0057527305644293055,-0.0002449967690527672,7.580559724478709,5.901457248555166,-0.0007911984802539785,0.7784988791129128,0.0007911984802539785,0.2503877275127007
1,9,0.00888680048683572,0.0012769511902646184,7.819671303807788,6.3027810213600635,-0.0009731674134263784,0.8060161068779099,0.0009731674134263784,0.2156515529556894
1,10,0.010450348665490548,0.0012695531335658043,8.250753347502476,6.677639543559164,-0.0011127220927897202,0.8093369492836072,0.0011127220927897202,0.21153994766748527
1,11,0.00984094872936854,-0.00035964509998896455,8.109259099643301,6.422263440296022,-0.0012578946737324243,0.7919667335057176,0.0012578946737324243,0.2332358911992147
1,12,0.007531773010259971,-0.003422865835910766,8.375095664556966,6.2641086434362325,-0.0013080016378237067,0.7479447273594334,0.0013080016378237067,0.29042619764244965
1,13,0.003973884602199839,-0.003705458866329338,7.61636013018582,5.720062901041442,-0.0010082694800753625,0.7510231663509702,0.0010082694800753625,0.2863187803555956
1,14,0.006170331817822415,-7.5361531129294e-06,7.925702959549435,6.1374750469021375,-0.000779472559401412,0.7743761125323633,0.000779472559401412,0.25569758991551583
1,15,0.008882536392220586,0.0006997688813649501,7.998861951175878,6.166126365290019,-0.0010229914656362737,0.7708754573997321,0.0010229914656362737,0.26022845231929304
1,16,0.010336654924296345,-0.00018262634723940191,8.340326459721481,6.338593782094113,-0.0012612553384255692,0.7599934861909213,0.0012612553384255692,0.2744454165399091
1,17,0.00973181575067669,-0.0012972897195457618,8.359842800567138,6.2646945769397115,-0.001319295796982478,0.7493794711683704,0.001319295796982478,0.28850978668822247
1,18,0.007845969368174884,-0.0030555839735903986,8.694317089591324,6.414374843589649,-0.0012538711470296408,0.7377663797503797,0.0012538711470296408,0.3041280631007374
1,19,0.007964712446731938,0.0005652246078154639,8.274665731598905,6.2168371987399675,-0.0008942340487132498,0.751309768925094,0.0008942340487132498,0.2859372369961032
1,20,0.009099811198357018,-0.00019742146396271602,8.668827983241245,6.306329904060411,-0.0010724901544122611,0.7274720315424342,0.0010724901544122611,0.3181797252907133
1,21,0.008186506469333088,-0.00037514385013407483,8.681355789795465,6.316583871357762,-0.0009862112009659816,0.7276033864183536,0.0009862112009659816,0.31799917811816836
1,22,0.0062784230455291854,0.00014797985309432374,8.869619592458681,6.391149712154363,-0.0006911731815023069,0.7205663834318647,0.0006911731815023069,0.32771773255862374
2,1,0.008320127681492913,-0.000617703324139933,7.696221585387586,8.5352906789001,-0.001161327140398691,1.1090235103294857,0.001161327140398691,0.10347990771925313
2,2,0.0063805459537911195,-0.001997529771967159,7.190050537158858,7.966990930252191,-0.001165231827295176,1.1080577096194293,0.001165231827295176,0.10260867146281166
2,3,0.008765035610695499,-0.001736623035786639,7.674260741183014,8.45555391119331,-0.0013684260934901816,1.101806961785593,0.0013684260934901816,0.0969515245930546
2,4,0.009256521342422564,-0.0008254342669598484,8.04091200690845,8.82335388153383,-0.0012538323514447584,1.0973076031615736,0.0012538323514447584,0.09285954596315615
2,5,0.008975533675714648,-0.0005873344950814717,7.841818402869036,8.641410397184703,-0.001219470750214952,1.1019651250815916,0.001219470750214952,0.09709506329854298
2,6,0.007030452067927154,0.0006051903685255712,7.665910282597628,8.428788910310832,-0.0008381603048482787,1.099515726063872,0.0008381603048482787,0.0948698338334234
2,7,0.0028578191121007876,-0.0036280653146152026,6.02896651977816,7.13587081846916,-0.0010757871030530523,1.1835976854506947,0.0010757871030530523,0.16855868602552584
2,8,0.005923291125077213,-0.0016094809214586244,7.381532851118453,7.6583318838619086,-0.001020488860304194,1.0374988553632887,0.001020488860304194,0.03681286985780764
2,9,0.009160518635416955,-0.0009127935966000372,7.594092547530031,8.218342370224137,-0.0013264668779014715,1.082202029905093,0.0013264668779014715,0.0789978819455786
2,10,0.010632317436078557,-0.00018619724908001254,8.015993573630146,8.66839451076488,-0.0013496161874115957,1.0813874077046304,0.0013496161874115957,0.07824485345986276
2,11,0.009731715045404578,0.0005142251822930783,7.869667689912301,8.477782341812734,-0.0011712679907598764,1.0772732313309674,0.0011712679907598764,0.07443306268482403
2,12,0.006990469585540373,0.0009075609018106282,8.145503381010165,8.341651356991909,-0.0007467811870179806,1.0240805223209444,0.0007467811870179806,0.023795158604787526
2,13,0.003472810936824381,0.00030313047647762437,7.348036587998145,8.052425880697026,-0.0004313642729438675,1.09586088532131,0.0004313642729438675,0.09154025101823986
2,14,0.0063250404014978615,-0.001245204151422902,7.764387122421839,7.610326081944647,-0.0009749957638072379,0.9801579908306868,0.0009749957638072379,0.020041505177928697
2,15,0.00905404910858873,-0.000672332888998759,7.80322638552373,7.921659782914847,-0.0012464564677543547,1.0151774908915663,0.0012464564677543547,0.015063465079610568
2,16,0.010307394313106974,5.145801569224954e-05,8.139543409480444,8.163871896108285,-0.001260013711023303,1.0029889252263837,0.001260013711023303,0.002984467270168759
2,17,0.00954590752440783,0.00018997620824568625,8.14940559004538,8.18777808019365,-0.0011480507642901655,1.0047086244173618,0.0011480507642901655,0.004697573521510912
2,18,0.007414783086792412,0.0003939069090714228,8.511490837742395,8.143073955961755,-0.0008248703207889748,0.9567153523625999,0.0008248703207889748,0.044249369220122764
2,19,0.0081422276101952,-0.0008548962446619412,8.129195049097866,7.598637250541512,-0.0011067668816552253,0.9347342762288336,0.0011067668816552253,0.06749298663164353
2,20,0.009137610146012477,-0.000499812864237853,8.507433001042592,7.8706473570853,-0.0011328238505162787,0.9251494964604183,0.0011328238505162787,0.07779993673341386
2,21,0.008118570403367832,0.0001683449409596154,8.525405602835757,7.833672319650081,-0.0009325333987351616,0.9188621262834006,0.0009325333987351616,0.08461919368841055
2,22,0.006452969004833688,-0.0012483874601551077,8.76922739167071,7.417088153963927,-0.0008782251983001134,0.8458086240309963,0.0008782251983001134,0.16746215769519124
3,1,0.0071360449570729255,0.008854958434193651,7.845794319278882,7.365728808387945,0.00021908724689569906,0.9388123762419684,0.00021908724689569906,0.06313963204788589
3,2,0.00468159376511451,0.011594087842064291,7.262726329380322,7.42091829379431,0.0009517767520698492,1.0217813472847028,0.0009517767520698492,0.021547522986443808
3,3,0.00681149012786597,0.013891739818597875,7.779360553564304,7.648729554508038,0.0009101326056275815,0.9832080030027128,0.0009101326056275815,0.016934581012917987
3,4,0.007521070710552548,0.013058170804462345,8.171546574503084,7.804381889492145,0.0006776073590752936,0.9550679076887881,0.0006776073590752936,0.04597283350190036
3,5,0.007280179181013011,0.012975501425636771,7.969075070051235,7.653606550866103,0.0007146779512753596,0.9604134085308467,0.0007146779512753596,0.04039145333011741
3,6,0.005640764699161072,0.011722689136740398,7.788115314933675,7.479037955231377,0.000780923778300671,0.9603142291550764,0.000780923778300671,0.040494726041888196
3,7,0.001083769223761119,0.010564333874870983,6.120925682790205,6.479371767211869,0.0015488775950614347,1.058560764008209,0.0015488775950614347,0.056910215715761985
3,8,0.0037959458161812153,0.01540928128150914,7.363030261280553,7.799517844880061,0.00157724945480642,1.0592809710283053,0.00157724945480642,0.05759034873603854
3,9,0.006775095594355663,0.018170590419058903,7.643655064348915,7.842152581280971,0.00149084367737281,1.0259689265490115,0.00149084367737281,0.025637460275338524
3,10,0.008257081112696577,0.01881569370826986,8.10408686104544,7.986269548157107,0.001302875052626374,0.9854619878946936,0.001302875052626374,0.014644724523725521
3,11,0.007610135020605164,0.017486864027276464,7.943859463509652,7.904866429113949,0.0012433161805090259,0.9950914244423862,0.0012433161805090259,0.00492066218291308
3,12,0.005137091523396501,0.015734585532690238,8.208544832000792,7.831680342128045,0.0012910319948524482,0.9540887578022903,0.0012910319948524482,0.04699857433296678
3,13,0.0021914498507885007,0.01055401838825162,7.433070311438325,7.401781466024266,0.0011250490291467368,0.9957905893388483,0.0011250490291467368,0.004218295171342279
3,14,0.004166051543372658,0.016026706390296457,7.69975381140105,8.11868080409046,0.0015403940356328912,1.0544078425038867,0.0015403940356328912,0.0529793226214937
3,15,0.006667946472964148,0.01841648825006967,7.762275476122642,8.237234170572787,0.0015135435238345953,1.0611880750575209,0.0015135435238345953,0.0593891059939605
3,16,0.007855596033396592,0.019665844808917428,8.094975524169126,8.51099754807037,0.0014589604057799852,1.051392622826237,0.0014589604057799852,0.05011559285418621
3,17,0.007213800907766992,0.018846828604946915,8.103777078039755,8.542396368576869,0.0014355068735422158,1.0541252907518543,0.0014355068735422158,0.05271131473556839
3,18,0.0053074623531785365,0.017252472589242906,8.46097793770894,8.553841204692645,0.0014117765492364389,1.0109754767909076,0.0014117765492364389,0.010915683355327978
3,19,0.005965163713075081,0.016561614667465894,7.9890289530899805,8.707071176288293,0.0013263753350514944,1.0898785356035778,0.0013263753350514944,0.08606625480561085
3,20,0.006775258311011049,0.01839900191147832,8.364898361851198,9.010337706427821,0.0013895857543802688,1.077160452722319,0.0013895857543802688,0.07432836824972852
3,21,0.0060022060072310104,0.017099259710318362,8.353658274783855,9.195533791302946,0.0013284064703226659,1.1007792620701704,0.0013284064703226659,0.09601834905706881
3,22,0.004474917266058228,0.014576026274963827,8.56552881461475,9.124783836467515,0.001179274418138761,1.0652913595829072,0.001179274418138761,0.06324833881915712
4,1,0.007396380527183425,0.0067722740185449,8.005060093153853,5.835921040619129,-7.796400044170532e-05,0.729029010739116,7.796400044170532e-05,0.3160417525127293
4,2,0.0052470251371653405,0.007070637315680698,7.4866952710304115,5.351893971802762,0.000243580393284041,0.7148539880488776,0.000243580393284041,0.3356769696613974
4,3,0.0075901164890626194,0.007662729581914249,7.979165485283828,5.771833209945849,9.10033674393034e-06,0.7233630159182666,9.10033674393034e-06,0.32384408612598325
4,4,0.008027038041452607,0.009010432631406313,8.348975360305275,6.120349163929672,0.00011778626089007272,0.7330659032758104,0.00011778626089007272,0.3105196721659628
4,5,0.007594551876529783,0.010460519467171468,8.14579979397347,5.982853857164851,0.00035183378712082036,0.7344710167798577,0.00035183378712082036,0.30860474394273646
4,6,0.005875020367272534,0.00984864392487331,7.969272153366633,5.7532216734920905,0.0004986181273683961,0.7219256116208344,0.0004986181273683961,0.3258331763934428
4,7,0.00171842943335199,0.005487052392535383,6.34091341822242,4.477802102078046,0.0005943343979990614,0.706176193671058,0.0005943343979990614,0.347890506519021
4,8,0.004786090549031352,0.007488123462327243,7.639194569322966,5.2619349757932445,0.00035370651824297774,0.6888075605409787,0.00035370651824297774,0.37279334953370713
4,9,0.007918162387928826,0.009026055562359376,7.878356344337035,5.688161731309218,0.0001406249128635701,0.7219985340467457,0.0001406249128635701,0.32573217049754144
4,10,0.009293325491723682,0.010525738204567281,8.304320939357519,6.123432023465407,0.00014840619983780962,0.7373790184871105,0.00014840619983780962,0.304653246953984
4,11,0.008469833184834817,0.010609278800647296,8.14862675083536,6.010430758390542,0.000262552903848879,0.7376004500113322,0.000262552903848879,0.3043529966378075
4,12,0.0059124818621719985,0.009531463255489474,8.402086807899583,5.967953536982045,0.00043072411367077695,0.7102942011228708,0.00043072411367077695,0.34207602699470435
