fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s8,8,20260925,all,1,1,71,FOUR_BAND_SHARED
loso_s8,8,20260925,all,1,2,18,FOUR_BAND_SHARED
loso_s8,8,20260925,all,1,3,7,FOUR_BAND_SHARED
loso_s8,8,20260925,all,1,4,48,FOUR_BAND_SHARED
loso_s8,8,20260925,all,2,1,1,FOUR_BAND_SHARED
loso_s8,8,20260925,all,2,2,130,FOUR_BAND_SHARED
loso_s8,8,20260925,all,2,3,0,FOUR_BAND_SHARED
loso_s8,8,20260925,all,2,4,13,FOUR_BAND_SHARED
loso_s8,8,20260925,all,3,1,13,FOUR_BAND_SHARED
loso_s8,8,20260925,all,3,2,86,FOUR_BAND_SHARED
loso_s8,8,20260925,all,3,3,10,FOUR_BAND_SHARED
loso_s8,8,20260925,all,3,4,35,FOUR_BAND_SHARED
loso_s8,8,20260925,all,4,1,4,FOUR_BAND_SHARED
loso_s8,8,20260925,all,4,2,36,FOUR_BAND_SHARED
loso_s8,8,20260925,all,4,3,4,FOUR_BAND_SHARED
loso_s8,8,20260925,all,4,4,100,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,1,1,68,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,1,2,14,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,1,3,6,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,1,4,44,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,2,1,1,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,2,2,122,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,2,3,0,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,2,4,11,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,3,1,12,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,3,2,80,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,3,3,9,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,3,4,32,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,4,1,3,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,4,2,35,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,4,3,3,FOUR_BAND_SHARED
loso_s8,8,20260925,unflagged,4,4,95,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,1,1,3,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,1,2,4,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,1,3,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,1,4,4,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,2,1,0,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,2,2,8,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,2,3,0,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,2,4,2,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,3,1,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,3,2,6,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,3,3,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,3,4,3,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,4,1,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,4,2,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,4,3,1,FOUR_BAND_SHARED
loso_s8,8,20260925,flagged,4,4,5,FOUR_BAND_SHARED
